Product_titer_(UFC/ml),Recovery_Yield_(%),Optimal_concentration_of_agent_(UFC/ml),Final_batch_duration_(days),Material_Discount,CoG_($),Microorganism
628710165.2,0.860546582,40000000,4.25,0.099236635,84.54003277,W. anomalus (Batch)
802376520.1,0.777582218,40000000,4.25,0.068098409,73.90771519,W. anomalus (Batch)
763714477.2,0.94000925,40000000,4.25,0.073494273,64.14192883,W. anomalus (Batch)
769968325.7,0.830359146,40000000,4.25,0.098793049,71.54822952,W. anomalus (Batch)
648517674.5,0.79008396,40000000,4.25,0.139923971,88.31611656,W. anomalus (Batch)
3821641761,0.864237627,40000000,5.25,0.065988255,27.61359332,W. anomalus (Fed Batch)
4067397889,0.770648464,40000000,5.25,0.060101721,29.19255623,W. anomalus (Fed Batch)
5173924340,0.751167214,40000000,5.25,0.054683167,23.61613546,W. anomalus (Fed Batch)
5012094546,0.832720397,40000000,5.25,0.030434546,22.28986499,W. anomalus (Fed Batch)
4140490904,0.832258622,40000000,5.25,0.099861411,25.96099156,W. anomalus (Fed Batch)
4521539904,0.862791619,40000000,5.25,0.105961571,22.85144352,W. anomalus (Fed Batch)
4337644668,0.842037144,40000000,5.25,0.086074054,24.68734754,W. anomalus (Fed Batch)
4205373657,0.811715507,40000000,5.25,0.099571931,26.21170309,W. anomalus (Fed Batch)
3924244519,0.746505177,40000000,5.25,0.099759794,30.53992011,W. anomalus (Fed Batch)
4039829680,0.825913708,40000000,5.25,0.104471373,26.74122816,W. anomalus (Fed Batch)
4275568805,0.834063989,40000000,5.25,0.076992065,25.41615981,W. anomalus (Fed Batch)
3980825815,0.75864291,40000000,5.25,0.138363906,28.96685295,W. anomalus (Fed Batch)
3936054783,0.848852323,40000000,5.25,0.108575477,26.64141802,W. anomalus (Fed Batch)
4036973074,0.837100069,40000000,5.25,0.123934015,26.10639222,W. anomalus (Fed Batch)
3831298369,0.829962927,40000000,5.25,0.117111216,27.85473955,W. anomalus (Fed Batch)
4164183994,0.842816975,40000000,5.25,0.088753266,25.65265942,W. anomalus (Fed Batch)
4964217500,0.734990012,40000000,5.25,0.084429633,24.7362864,W. anomalus (Fed Batch)
3183047248,0.829173924,40000000,5.25,0.063284983,34.60818206,W. anomalus (Fed Batch)
4375761763,0.74278136,40000000,5.25,0.110509396,27.35586627,W. anomalus (Fed Batch)
3842673285,0.828332259,40000000,5.25,0.108907278,27.959495,W. anomalus (Fed Batch)
3465843358,0.809559433,40000000,5.25,0.092721964,32.0149151,W. anomalus (Fed Batch)
4402315062,0.844027008,40000000,5.25,0.114349861,23.87602266,W. anomalus (Fed Batch)
4334580909,0.837801156,40000000,5.25,0.110455151,24.4844692,W. anomalus (Fed Batch)
3946824247,0.844369339,40000000,5.25,0.088877633,27.01372578,W. anomalus (Fed Batch)
4341560444,0.838340589,40000000,5.25,0.097161206,24.61719761,W. anomalus (Fed Batch)
3958172810,0.919448511,40000000,5.25,0.039512742,25.43425245,W. anomalus (Fed Batch)
3499524291,0.862979751,40000000,5.25,0.066169772,30.19617972,W. anomalus (Fed Batch)
4638297858,0.806056133,40000000,5.25,0.089540325,24.07001626,W. anomalus (Fed Batch)
4019999130,0.842424571,40000000,5.25,0.091766461,26.53936485,W. anomalus (Fed Batch)
4484611414,0.838551688,40000000,5.25,0.069641163,24.20226509,W. anomalus (Fed Batch)
4222016573,0.804319192,40000000,5.25,0.095651124,26.40783598,W. anomalus (Fed Batch)
3612303166,0.889769725,40000000,5.25,0.089695131,27.99626334,W. anomalus (Fed Batch)
3720080936,0.858328698,40000000,5.25,0.116405742,27.75080505,W. anomalus (Fed Batch)
4221683388,0.771458817,40000000,5.25,0.088835629,27.64246336,W. anomalus (Fed Batch)
4013897103,0.794755454,40000000,5.25,0.074611292,28.45048459,W. anomalus (Fed Batch)
4447230125,0.790003526,40000000,5.25,0.094997661,25.53437601,W. anomalus (Fed Batch)
4249780985,0.818064262,40000000,5.25,0.030108302,26.76395157,W. anomalus (Fed Batch)
3812347418,0.822815182,40000000,5.25,0.051893597,29.30548951,W. anomalus (Fed Batch)
5138684230,0.921141352,40000000,5.25,0.103268411,18.8626134,W. anomalus (Fed Batch)
4092746928,0.812088587,40000000,5.25,0.068121875,27.40722107,W. anomalus (Fed Batch)
4177552806,0.844212338,40000000,5.25,0.088887557,25.52634437,W. anomalus (Fed Batch)
3953822894,0.809676014,40000000,5.25,0.130461303,27.45340077,W. anomalus (Fed Batch)
3981687927,0.820214185,40000000,5.25,0.049315246,28.18870843,W. anomalus (Fed Batch)
4192602921,0.856383702,40000000,5.25,0.087526166,25.09271942,W. anomalus (Fed Batch)
4118721061,0.756662741,40000000,5.25,0.081885125,29.00221493,W. anomalus (Fed Batch)
3863133117,0.879389589,40000000,5.25,0.109815336,26.18294166,W. anomalus (Fed Batch)
3761726010,0.914685617,40000000,5.25,0.087760121,26.18079624,W. anomalus (Fed Batch)
4399336290,0.856683597,40000000,5.25,0.142339873,23.1573089,W. anomalus (Fed Batch)
4002733293,0.874983147,40000000,5.25,0.079715432,25.83897705,W. anomalus (Fed Batch)
3496431099,0.818583627,40000000,5.25,0.072521058,31.74793028,W. anomalus (Fed Batch)
3840920422,0.849002195,40000000,5.25,0.096714518,27.48350744,W. anomalus (Fed Batch)
3480418926,0.841145041,40000000,5.25,0.087557956,30.77439798,W. anomalus (Fed Batch)
4623696165,0.786329,40000000,5.25,0.107062044,24.50397687,W. anomalus (Fed Batch)
3464350130,0.834547215,40000000,5.25,0.07192157,31.4396765,W. anomalus (Fed Batch)
4377714512,0.772824798,40000000,5.25,0.057240559,27.09033294,W. anomalus (Fed Batch)
4616118701,0.84790225,40000000,5.25,0.057725185,23.41002995,W. anomalus (Fed Batch)
3606500347,0.842021583,40000000,5.25,0.038946504,30.49077989,W. anomalus (Fed Batch)
4428437843,0.874264073,40000000,5.25,0.082046912,23.34332599,W. anomalus (Fed Batch)
3955157953,0.809226246,40000000,5.25,0.018709859,29.25483089,W. anomalus (Fed Batch)
4875385129,0.741510565,40000000,5.25,0.109497501,24.60894252,W. anomalus (Fed Batch)
4572742470,0.845402147,40000000,5.25,0.071912752,23.51325943,W. anomalus (Fed Batch)
4707705956,0.762004792,40000000,5.25,0.064348183,25.44722628,W. anomalus (Fed Batch)
4066187115,0.863832621,40000000,5.25,0.07585127,25.82065409,W. anomalus (Fed Batch)
3624783055,0.83393684,40000000,5.25,0.061937765,30.23998641,W. anomalus (Fed Batch)
3997708589,0.843176647,40000000,5.25,0.050067117,27.29967874,W. anomalus (Fed Batch)
4503731254,0.746711272,40000000,5.25,0.082973873,26.85972913,W. anomalus (Fed Batch)
4147944696,0.863172102,40000000,5.25,0.063318312,25.51108949,W. anomalus (Fed Batch)
4053014451,0.808673246,40000000,5.25,0.096155891,27.3529537,W. anomalus (Fed Batch)
4603590281,0.829261828,40000000,5.25,0.091843203,23.54182359,W. anomalus (Fed Batch)
4385762953,0.854261107,40000000,5.25,0.098762287,23.89295794,W. anomalus (Fed Batch)
4091756507,0.833740357,40000000,5.25,0.083572518,26.46903856,W. anomalus (Fed Batch)
3052048523,0.886680255,40000000,5.25,0.038236718,34.22870142,W. anomalus (Fed Batch)
4986968625,0.845313496,40000000,5.25,0.050969194,21.81794394,W. anomalus (Fed Batch)
3883586842,0.832502692,40000000,5.25,0.085952592,27.89144838,W. anomalus (Fed Batch)
3381398667,0.739358966,40000000,5.25,0.108156994,35.61261572,W. anomalus (Fed Batch)
3731066651,0.726814895,40000000,5.25,0.071690353,33.52360667,W. anomalus (Fed Batch)
4685967773,0.843120002,40000000,5.25,0.095144059,22.7048557,W. anomalus (Fed Batch)
4211166089,0.80220667,40000000,5.25,0.026816323,27.59338381,W. anomalus (Fed Batch)
4720057704,0.839863387,40000000,5.25,0.056392099,23.1309549,W. anomalus (Fed Batch)
4039848923,0.799402441,40000000,5.25,0.074175731,28.11033287,W. anomalus (Fed Batch)
4014663181,0.881549937,40000000,5.25,0.081749814,25.54072934,W. anomalus (Fed Batch)
4141549769,0.776281971,40000000,5.25,0.087939267,28.01657625,W. anomalus (Fed Batch)
4537793851,0.757714214,40000000,5.25,0.066812492,26.5127024,W. anomalus (Fed Batch)
4755829436,0.868590624,40000000,5.25,0.080197366,21.90137108,W. anomalus (Fed Batch)
4390403674,0.922481053,40000000,5.25,0.013351142,23.18706093,W. anomalus (Fed Batch)
3933141352,0.733689069,40000000,5.25,0.099473597,31.00820395,W. anomalus (Fed Batch)
3662826792,0.831250894,40000000,5.25,0.081305352,29.69549826,W. anomalus (Fed Batch)
5135521585,0.832118818,40000000,5.25,0.094143911,21.00324793,W. anomalus (Fed Batch)
4610763957,0.784544569,40000000,5.25,0.14062638,24.15146189,W. anomalus (Fed Batch)
4103433598,0.836951351,40000000,5.25,0.100585234,26.03772648,W. anomalus (Fed Batch)
4280296380,0.83359913,40000000,5.25,0.037079722,25.97745827,W. anomalus (Fed Batch)
4680966926,0.889639939,40000000,5.25,0.063841258,21.92712214,W. anomalus (Fed Batch)
3900463042,0.731062188,40000000,5.25,0.041641968,32.42325712,W. anomalus (Fed Batch)
3416578550,0.841913577,40000000,5.25,0.091391395,31.25228473,W. anomalus (Fed Batch)
4578779543,0.792775459,40000000,5.25,0.078386658,24.94936599,W. anomalus (Fed Batch)
4107858337,0.831192203,40000000,5.25,0.102361394,26.16314592,W. anomalus (Fed Batch)
3782553741,0.816238618,40000000,5.25,0.081164247,29.28678713,W. anomalus (Fed Batch)
5032923921,0.803677887,40000000,5.25,0.033083293,22.96609725,W. anomalus (Fed Batch)
5128200068,0.841252043,40000000,5.25,0.093910577,20.80766385,W. anomalus (Fed Batch)
4900333052,0.898758183,40000000,5.25,0.108478084,20.21187445,W. anomalus (Fed Batch)
4122258861,0.849460174,40000000,5.25,0.080882879,25.82647773,W. anomalus (Fed Batch)
4169187788,0.775284897,40000000,5.25,0.075933252,28.05764601,W. anomalus (Fed Batch)
4505427421,0.825565406,40000000,5.25,0.096408568,24.09933319,W. anomalus (Fed Batch)
4597393740,0.7925398,40000000,5.25,0.024305927,25.61897995,W. anomalus (Fed Batch)
4176312273,0.871255138,40000000,5.25,0.10987949,24.44471663,W. anomalus (Fed Batch)
4502311727,0.838357396,40000000,5.25,0.055272261,24.30845788,W. anomalus (Fed Batch)
5033238214,0.767280896,40000000,5.25,0.089942869,23.29692098,W. anomalus (Fed Batch)
4790783972,0.805402863,40000000,5.25,0.072983773,23.54344176,W. anomalus (Fed Batch)
4699488000,0.817935539,40000000,5.25,0.096641726,23.31657698,W. anomalus (Fed Batch)
3975662019,0.909705549,40000000,5.25,0.096526215,24.78294413,W. anomalus (Fed Batch)
4229785940,0.743537025,40000000,5.25,0.040810882,29.41080045,W. anomalus (Fed Batch)
4062004514,0.747691431,40000000,5.25,0.056207807,30.19476096,W. anomalus (Fed Batch)
4346054112,0.843241053,40000000,5.25,0.061904456,24.943537,W. anomalus (Fed Batch)
3737528332,0.792545865,40000000,5.25,0.096963949,30.25138217,W. anomalus (Fed Batch)
4343579982,0.779316392,40000000,5.25,0.064067669,26.97208184,W. anomalus (Fed Batch)
3495985456,0.748945319,40000000,5.25,0.089172298,34.37731057,W. anomalus (Fed Batch)
4278200717,0.835240873,40000000,5.25,0.07994649,25.32221777,W. anomalus (Fed Batch)
4772878713,0.84362518,40000000,5.25,0.089660927,22.34809161,W. anomalus (Fed Batch)
4398404479,0.830085486,40000000,5.25,0.051150572,25.18872776,W. anomalus (Fed Batch)
4755545018,0.898238515,40000000,5.25,0.024622482,21.84876554,W. anomalus (Fed Batch)
3932017721,0.853237509,40000000,5.25,0.097681711,26.69868042,W. anomalus (Fed Batch)
4345722372,0.821252026,40000000,5.25,0.06922315,25.5079052,W. anomalus (Fed Batch)
4761302050,0.743773426,40000000,5.25,0.091174706,25.38797912,W. anomalus (Fed Batch)
4700570456,0.85672562,40000000,5.25,0.109808937,22.08760956,W. anomalus (Fed Batch)
3815872911,0.788952065,40000000,5.25,0.088534466,29.90923676,W. anomalus (Fed Batch)
4166672867,0.764319032,40000000,5.25,0.138264258,27.47092305,W. anomalus (Fed Batch)
3979854920,0.856415314,40000000,5.25,0.091590035,26.37179431,W. anomalus (Fed Batch)
3950136015,0.727999838,40000000,5.25,0.059008202,31.83967073,W. anomalus (Fed Batch)
4913151272,0.888190169,40000000,5.25,0.069364316,20.85991318,W. anomalus (Fed Batch)
4274657748,0.83654496,40000000,5.25,0.08740508,25.19644296,W. anomalus (Fed Batch)
3886583093,0.830275202,40000000,5.25,0.11972311,27.4065707,W. anomalus (Fed Batch)
5028034476,0.787979636,40000000,5.25,0.040272993,23.35309468,W. anomalus (Fed Batch)
3562058758,0.806554294,40000000,5.25,0.103691047,31.06988622,W. anomalus (Fed Batch)
3808352242,0.8004161,40000000,5.25,0.055400511,30.09802693,W. anomalus (Fed Batch)
4680878051,0.748927093,40000000,5.25,0.108708187,25.38928364,W. anomalus (Fed Batch)
4159172024,0.833606532,40000000,5.25,0.09092013,25.93520959,W. anomalus (Fed Batch)
5148536473,0.800037677,40000000,5.25,0.072410818,22.06156441,W. anomalus (Fed Batch)
3845563623,0.847458568,40000000,5.25,0.096641802,27.50147089,W. anomalus (Fed Batch)
5343182906,0.862410818,40000000,5.25,0.093900843,19.48061216,W. anomalus (Fed Batch)
4929639228,0.767686118,40000000,5.25,0.108214848,23.52568394,W. anomalus (Fed Batch)
4429811297,0.849962504,40000000,5.25,0.071964475,24.14099822,W. anomalus (Fed Batch)
3429145307,0.832560238,40000000,5.25,0.024075299,32.70003622,W. anomalus (Fed Batch)
4254799359,0.927502141,40000000,5.25,0.040301924,23.4453485,W. anomalus (Fed Batch)
3908321075,0.84752807,40000000,5.25,0.041635205,27.91158103,W. anomalus (Fed Batch)
3764532262,0.783038044,40000000,5.25,0.10733717,30.21810989,W. anomalus (Fed Batch)
4986289051,0.825894404,40000000,5.25,0.043043154,22.4329591,W. anomalus (Fed Batch)
4799855919,0.760794262,40000000,5.25,0.113604975,24.30476846,W. anomalus (Fed Batch)
4678606980,0.733785091,40000000,5.25,0.047961567,26.83567257,W. anomalus (Fed Batch)
3770350443,0.784768152,40000000,5.25,0.082148147,30.54272737,W. anomalus (Fed Batch)
3279873238,0.871183442,40000000,5.25,0.073924669,31.77544698,W. anomalus (Fed Batch)
4854315584,0.828431849,40000000,5.25,0.087983857,22.39760578,W. anomalus (Fed Batch)
4660038488,0.821653706,40000000,5.25,0.057625668,23.93154062,W. anomalus (Fed Batch)
4002983574,0.887143414,40000000,5.25,0.139295012,24.62047855,W. anomalus (Fed Batch)
3262646763,0.862705365,40000000,5.25,0.091968714,31.92748398,W. anomalus (Fed Batch)
4460874634,0.873334532,40000000,5.25,0.085032979,23.15883833,W. anomalus (Fed Batch)
3570172007,0.844944674,40000000,5.25,0.092050678,29.7892431,W. anomalus (Fed Batch)
4490724378,0.783331661,40000000,5.25,0.121664487,25.11262609,W. anomalus (Fed Batch)
5057376387,0.909144916,40000000,5.25,0.092227702,19.54224685,W. anomalus (Fed Batch)
5112938618,0.88694424,40000000,5.25,0.07827386,19.97194506,W. anomalus (Fed Batch)
4372296179,0.86565823,40000000,5.25,0.079128913,23.91775086,W. anomalus (Fed Batch)
3976577242,0.848597812,40000000,5.25,0.059457526,27.12632513,W. anomalus (Fed Batch)
3712340421,0.875625061,40000000,5.25,0.098502876,27.54256877,W. anomalus (Fed Batch)
3778525686,0.789993849,40000000,5.25,0.081957861,30.27832428,W. anomalus (Fed Batch)
4223880686,0.847445677,40000000,5.25,0.073554874,25.37031023,W. anomalus (Fed Batch)
4138539491,0.803166007,40000000,5.25,0.109039781,26.7720535,W. anomalus (Fed Batch)
3982055172,0.846685625,40000000,5.25,0.062521571,27.10345515,W. anomalus (Fed Batch)
5138738909,0.845236179,40000000,5.25,0.064854111,21.01111327,W. anomalus (Fed Batch)
3301849663,0.857816573,40000000,5.25,0.10286614,31.53036167,W. anomalus (Fed Batch)
4847025844,0.797356624,40000000,5.25,0.090361398,23.2738674,W. anomalus (Fed Batch)
4118811202,0.880787852,40000000,5.25,0.089757781,24.80293846,W. anomalus (Fed Batch)
3701226599,0.848436451,40000000,5.25,0.096962872,28.53575683,W. anomalus (Fed Batch)
3899564986,0.902938574,40000000,5.25,0.086214282,25.60651953,W. anomalus (Fed Batch)
4144091905,0.779538556,40000000,5.25,0.099813227,27.69341182,W. anomalus (Fed Batch)
4404436814,0.829181309,40000000,5.25,0.074570445,24.85189919,W. anomalus (Fed Batch)
4940739618,0.876840798,40000000,5.25,0.024195572,21.54806617,W. anomalus (Fed Batch)
3682898911,0.880939572,40000000,5.25,0.077746722,27.92423612,W. anomalus (Fed Batch)
4825704857,0.765806289,40000000,5.25,0.039611799,25.04595278,W. anomalus (Fed Batch)
5000159267,0.848026138,40000000,5.25,0.038176062,21.84592519,W. anomalus (Fed Batch)
4001724351,0.904751248,40000000,5.25,0.093239972,24.80303682,W. anomalus (Fed Batch)
3738802267,0.809224525,40000000,5.25,0.07788532,29.94204916,W. anomalus (Fed Batch)
3627810819,0.807291277,40000000,5.25,0.016589008,32.00825818,W. anomalus (Fed Batch)
4177990048,0.807625128,40000000,5.25,0.109307522,26.3687587,W. anomalus (Fed Batch)
4277272139,0.71714058,40000000,5.25,0.107151344,29.04267321,W. anomalus (Fed Batch)
3707095307,0.759395286,40000000,5.25,0.064575876,32.42277094,W. anomalus (Fed Batch)
4163086501,0.874155407,40000000,5.25,0.069181393,25.01608744,W. anomalus (Fed Batch)
4332837377,0.807780513,40000000,5.25,0.060585174,26.1373368,W. anomalus (Fed Batch)
4915997189,0.718722818,40000000,5.25,0.076021486,25.66665217,W. anomalus (Fed Batch)
4339809687,0.789632535,40000000,5.25,0.06277336,26.66225388,W. anomalus (Fed Batch)
4020978961,0.833429562,40000000,5.25,0.095634468,26.75990857,W. anomalus (Fed Batch)
3165171839,0.809620306,40000000,5.25,0.045597973,35.99911404,W. anomalus (Fed Batch)
4512896478,0.820360429,40000000,5.25,0.07875292,24.45733003,W. anomalus (Fed Batch)
4670100409,0.784116792,40000000,5.25,0.104254727,24.36836156,W. anomalus (Fed Batch)
3706782679,0.750869268,40000000,5.25,0.097096511,32.19286493,W. anomalus (Fed Batch)
3994741003,0.778211708,40000000,5.25,0.090433259,28.93292013,W. anomalus (Fed Batch)
4150455624,0.868551543,40000000,5.25,0.037612385,25.70443254,W. anomalus (Fed Batch)
4246451692,0.896608951,40000000,5.25,0.073902754,23.84703957,W. anomalus (Fed Batch)
3560763094,0.780600044,40000000,5.25,0.07670823,32.6138059,W. anomalus (Fed Batch)
3913924320,0.838480721,40000000,5.25,0.095496263,27.32840201,W. anomalus (Fed Batch)
4615704963,0.888466914,40000000,5.25,0.081131488,22.04970412,W. anomalus (Fed Batch)
4753107525,0.872175197,40000000,5.25,0.09205036,21.67682093,W. anomalus (Fed Batch)
5093747760,0.87695346,40000000,5.25,0.053552199,20.56016727,W. anomalus (Fed Batch)
5099681852,0.84895208,40000000,5.25,0.007546431,21.76003438,W. anomalus (Fed Batch)
3917269276,0.875439234,40000000,5.25,0.065356781,26.60426323,W. anomalus (Fed Batch)
4473791552,0.843996997,40000000,5.25,0.085411973,23.88949419,W. anomalus (Fed Batch)
4628115530,0.781525113,40000000,5.25,0.089900421,24.87504093,W. anomalus (Fed Batch)
4777345711,0.799541213,40000000,5.25,0.059438945,23.9651031,W. anomalus (Fed Batch)
4097990202,0.833383539,40000000,5.25,0.030881709,27.23345265,W. anomalus (Fed Batch)
4456648977,0.839688527,40000000,5.25,0.072343651,24.2840097,W. anomalus (Fed Batch)
5234607012,0.840551606,40000000,5.25,0.12572852,20.02982383,W. anomalus (Fed Batch)
3726392378,0.837617019,40000000,5.25,0.05402903,29.41647208,W. anomalus (Fed Batch)
4112589365,0.779904798,40000000,5.25,0.102241912,27.8535023,W. anomalus (Fed Batch)
4917962666,0.813990061,40000000,5.25,0.127616534,21.99087821,W. anomalus (Fed Batch)
4139981403,0.771865825,40000000,5.25,0.061447794,28.61384733,W. anomalus (Fed Batch)
3709101588,0.872625475,40000000,5.25,0.037264414,28.6343041,W. anomalus (Fed Batch)
3902069892,0.931314652,40000000,5.25,0.082315729,24.86554655,W. anomalus (Fed Batch)
